ID_new,ID_Old,species,Longitude,Latitude,source
505,3482,anoriensis,-75.111,6.978,Velasco etal16
506,3483,anoriensis,-75.131,6.98,Velasco etal16
507,3484,anoriensis,-75.135,6.983,Velasco etal16
508,3485,anoriensis,-75.143,6.988,Velasco etal16
509,3486,anoriensis,-75.146,7.005,Velasco etal16
510,3487,anoriensis,-75.15,7.07,Velasco etal16
511,3488,anoriensis,-75.133,6.983,Velasco etal16
512,3489,anoriensis,-75.158,6.977,Velasco etal16
513,3490,anoriensis,-75.118,7.017,Velasco etal16
514,3491,antioquiae,-76.294,4.748,Velasco etal16
515,3492,antioquiae,-75.898,5.286,Velasco etal16
516,3493,antioquiae,-75.97,5.65,Velasco etal16
517,3494,antioquiae,-75.135,6.304,Velasco etal16
518,3495,antioquiae,-76.23,6.32,Velasco etal16
519,3496,antioquiae,-75.419,7.069,Velasco etal16
520,3497,antioquiae,-76.294,4.748,Velasco etal16
521,3498,antioquiae,-75.889,5.483,Velasco etal16
522,3499,antioquiae,-75.889,5.483,Velasco etal16
523,4676,antonii,-76.41,3.23,Velasco etal16
524,4677,antonii,-76.583,3.25,Velasco etal16
525,4678,antonii,-76.583,3.25,Velasco etal16
526,4679,antonii,-76.78,3.43,Velasco etal16
527,4680,antonii,-76.583,3.533,Velasco etal16
528,4681,antonii,-76.146,3.609,Velasco etal16
529,4682,antonii,-76.163,3.61,Velasco etal16
530,4683,antonii,-76.432,3.874,Velasco etal16
531,4684,antonii,-75.999,4.303,Velasco etal16
532,4685,antonii,-75.909,4.615,Velasco etal16
533,4686,antonii,-75.644,4.706,Velasco etal16
534,4687,antonii,-76.294,4.748,Velasco etal16
535,4688,antonii,-75.69,4.81,Velasco etal16
536,4689,antonii,-75.937,5.121,Velasco etal16
537,4690,antonii,-76.003,5.126,Velasco etal16
538,4691,antonii,-75.898,5.286,Velasco etal16
539,4692,antonii,-76.41,3.23,Velasco etal16
540,4693,antonii,-76.583,3.25,Velasco etal16
541,4694,antonii,-76.78,3.43,Velasco etal16
542,4695,antonii,-75.69,4.81,Velasco etal16
543,4696,antonii,-76.144,3.609,Velasco etal16
544,4697,antonii,-76.607,3.901,Velasco etal16
545,4698,antonii,-75.225,4.439,Velasco etal16
546,4699,antonii,-76.167,3.451,Velasco etal16
547,4700,antonii,-75.311,4.525,Velasco etal16
548,4701,apletophallus,-78.109,7.525,Velasco etal16
549,4702,apletophallus,-77.758,8.001,Velasco etal16
550,4703,apletophallus,-77.698,8.021,Velasco etal16
551,4704,apletophallus,-77.693,8.158,Velasco etal16
552,4705,apletophallus,-77.691,8.159,Velasco etal16
553,4706,apletophallus,-77.467,8.666,Velasco etal16
554,4707,apletophallus,-79.918,8.691,Velasco etal16
555,4708,apletophallus,-77.921,8.768,Velasco etal16
556,4709,apletophallus,-78.587,8.866,Velasco etal16
557,4710,apletophallus,-78.606,8.874,Velasco etal16
558,4711,apletophallus,-79.601,8.894,Velasco etal16
559,4712,apletophallus,-78.533,8.942,Velasco etal16
560,4713,apletophallus,-79.591,8.974,Velasco etal16
561,4714,apletophallus,-79.53,8.982,Velasco etal16
562,4715,apletophallus,-79.546,8.983,Velasco etal16
563,4716,apletophallus,-79.546,8.983,Velasco etal16
564,4717,apletophallus,-79.519,8.994,Velasco etal16
565,4718,apletophallus,-79.731,9.003,Velasco etal16
566,4719,apletophallus,-79.581,9.005,Velasco etal16
567,4720,apletophallus,-79.304,9.079,Velasco etal16
568,4721,apletophallus,-79.683,9.084,Velasco etal16
569,4722,apletophallus,-79.829,9.101,Velasco etal16
570,4723,apletophallus,-79.695,9.115,Velasco etal16
571,4724,apletophallus,-79.699,9.118,Velasco etal16
572,4725,apletophallus,-79.232,9.132,Velasco etal16
573,4726,apletophallus,-79.533,9.133,Velasco etal16
574,4727,apletophallus,-79.848,9.138,Velasco etal16
575,4728,apletophallus,-79.903,9.14,Velasco etal16
576,4729,apletophallus,-80.191,9.149,Velasco etal16
577,4730,apletophallus,-79.845,9.151,Velasco etal16
578,4731,apletophallus,-79.718,9.153,Velasco etal16
579,4732,apletophallus,-79.848,9.156,Velasco etal16
580,4733,apletophallus,-79.65,9.167,Velasco etal16
581,4734,apletophallus,-79.87,9.171,Velasco etal16
582,4735,apletophallus,-79.574,9.183,Velasco etal16
583,4736,apletophallus,-79.79,9.189,Velasco etal16
584,4737,apletophallus,-79.837,9.201,Velasco etal16
585,4738,apletophallus,-79.86,9.212,Velasco etal16
586,4739,apletophallus,-79.85,9.22,Velasco etal16
587,4740,apletophallus,-79.904,9.221,Velasco etal16
588,4741,apletophallus,-79.893,9.227,Velasco etal16
589,4742,apletophallus,-79.861,9.233,Velasco etal16
590,4743,apletophallus,-79.903,9.236,Velasco etal16
591,4744,apletophallus,-79.517,9.267,Velasco etal16
592,4745,apletophallus,-79.918,9.269,Velasco etal16
593,4746,apletophallus,-78.965,9.271,Velasco etal16
594,4747,apletophallus,-80.045,9.276,Velasco etal16
595,4748,apletophallus,-78.977,9.282,Velasco etal16
596,4749,apletophallus,-79.969,9.29,Velasco etal16
597,4750,apletophallus,-79.881,9.319,Velasco etal16
598,4751,apletophallus,-78.994,9.342,Velasco etal16
599,4752,apletophallus,-79.55,9.353,Velasco etal16
600,4753,apletophallus,-79.949,9.372,Velasco etal16
601,4754,apletophallus,-79.408,9.583,Velasco etal16
602,3500,apollinaris,-74.36,4.34,Velasco etal16
603,3501,apollinaris,-74.6,4.94,Velasco etal16
604,3502,apollinaris,-74.43,4.97,Velasco etal16
605,3503,apollinaris,-74.233,5.053,Velasco etal16
606,3504,apollinaris,-74.15,5.37,Velasco etal16
607,3505,apollinaris,-74.52,5.39,Velasco etal16
608,3506,apollinaris,-73.23,6.33,Velasco etal16
609,3507,apollinaris,-73.094,7.063,Velasco etal16
610,3508,apollinaris,-74.233,5.053,Velasco etal16
611,3509,apollinaris,-74.292,4.977,Velasco etal16
612,4755,aquaticus,-83.16,8.64,Velasco etal16
613,4756,aquaticus,-83.52,8.67,Velasco etal16
614,4757,aquaticus,-83.5,8.68,Velasco etal16
615,4758,aquaticus,-83.51,8.69,Velasco etal16
616,4759,aquaticus,-83.204,8.698,Velasco etal16
617,4760,aquaticus,-83.204,8.698,Velasco etal16
618,4761,aquaticus,-83.486,8.699,Velasco etal16
619,4762,aquaticus,-83.486,8.699,Velasco etal16
620,4763,aquaticus,-83.486,8.699,Velasco etal16
621,4764,aquaticus,-83.52,8.7,Velasco etal16
622,4765,aquaticus,-83.517,8.7,Velasco etal16
623,4766,aquaticus,-83.517,8.7,Velasco etal16
624,4767,aquaticus,-83.5,8.7,Velasco etal16
625,4768,aquaticus,-83.51,8.71,Velasco etal16
626,4769,aquaticus,-83,8.72,Velasco etal16
627,4770,aquaticus,-82.933,8.733,Velasco etal16
628,4771,aquaticus,-82.917,8.733,Velasco etal16
629,4772,aquaticus,-82.933,8.733,Velasco etal16
630,4773,aquaticus,-82.917,8.733,Velasco etal16
631,4774,aquaticus,-82.933,8.733,Velasco etal16
632,4775,aquaticus,-82.917,8.733,Velasco etal16
633,4776,aquaticus,-82.621,8.738,Velasco etal16
634,4777,aquaticus,-82.96,8.77,Velasco etal16
635,4778,aquaticus,-82.95,8.783,Velasco etal16
636,4779,aquaticus,-82.95,8.783,Velasco etal16
637,4780,aquaticus,-82.95,8.783,Velasco etal16
638,4781,aquaticus,-82.95,8.783,Velasco etal16
639,4782,aquaticus,-82.96,8.786,Velasco etal16
640,4783,aquaticus,-82.96,8.786,Velasco etal16
641,4784,aquaticus,-82.96,8.786,Velasco etal16
642,4785,aquaticus,-82.96,8.786,Velasco etal16
643,4786,aquaticus,-82.96,8.79,Velasco etal16
644,4787,aquaticus,-82.958,8.793,Velasco etal16
645,4788,aquaticus,-82.958,8.793,Velasco etal16
646,4789,aquaticus,-82.97,8.82,Velasco etal16
647,4790,aquaticus,-82.787,8.831,Velasco etal16
648,4791,aquaticus,-82.784,8.831,Velasco etal16
649,4792,aquaticus,-82.767,8.833,Velasco etal16
650,4793,aquaticus,-82.771,8.842,Velasco etal16
651,4794,aquaticus,-83.03,9.11,Velasco etal16
652,4795,aquaticus,-83.768,9.281,Velasco etal16
653,4796,aquaticus,-83.834,9.283,Velasco etal16
654,4797,aquaticus,-83.834,9.283,Velasco etal16
655,4798,aquaticus,-83.834,9.283,Velasco etal16
656,4799,aquaticus,-83.79,9.292,Velasco etal16
657,4800,aquaticus,-83.79,9.292,Velasco etal16
658,4801,aquaticus,-83.79,9.292,Velasco etal16
659,4802,aquaticus,-83.781,9.295,Velasco etal16
660,4803,aquaticus,-83.781,9.295,Velasco etal16
661,4804,aquaticus,-83.775,9.311,Velasco etal16
662,4805,aquaticus,-83.77,9.311,Velasco etal16
663,4806,aquaticus,-83.77,9.311,Velasco etal16
664,4807,aquaticus,-83.561,9.358,Velasco etal16
665,4808,aquaticus,-83.689,9.438,Velasco etal16
666,4809,aquaticus,-83.689,9.438,Velasco etal16
667,4810,aquaticus,-83.689,9.438,Velasco etal16
668,4811,aquaticus,-84.282,9.904,Velasco etal16
669,4812,aquaticus,-84.282,9.904,Velasco etal16
670,4813,aquaticus,-84.282,9.904,Velasco etal16
671,4814,aquaticus,-84.18,9.91,Velasco etal16
672,4815,aquaticus,-84.45,10.09,Velasco etal16
673,4816,aquaticus,-84.007,10.431,Velasco etal16
674,169,argenteolus,-76.837,19.987,Velasco etal16
675,170,argenteolus,-75.153,20.287,Velasco etal16
676,171,argenteolus,-76.853,19.954,Velasco etal16
677,172,argenteolus,-74.895,20.037,Velasco etal16
678,173,argenteolus,-74.57,20.354,Velasco etal16
679,174,argenteolus,-76.778,19.954,Velasco etal16
680,175,argenteolus,-76.753,20.154,Velasco etal16
681,176,argenteolus,-74.503,20.304,Velasco etal16
682,177,argenteolus,-76.753,19.954,Velasco etal16
683,178,argenteolus,-75.945,20.045,Velasco etal16
684,179,argenteolus,-75.803,20.079,Velasco etal16
685,180,argenteolus,-76.77,20.237,Velasco etal16
686,181,argenteolus,-75.203,20.145,Velasco etal16
687,182,argenteolus,-76.07,20.57,Velasco etal16
688,183,argenteolus,-77.945,20.762,Velasco etal16
689,184,argenteolus,-77.053,20.37,Velasco etal16
690,185,argenteolus,-74.937,20.645,Velasco etal16
691,186,argenteolus,-77.187,20.854,Velasco etal16
692,187,argenteolus,-75.82,20.029,Velasco etal16
693,188,argenteolus,-75.245,20.579,Velasco etal16
694,189,argenteolus,-74.937,20.654,Velasco etal16
695,190,argenteolus,-74.87,20.037,Velasco etal16
696,191,argenteolus,-75.72,20.962,Velasco etal16
697,192,argenteolus,-75.703,20.895,Velasco etal16
698,4817,argenteolus,-88.98,16.33,Velasco etal16
699,193,argillaceus,-76.837,19.987,Velasco etal16
700,194,argillaceus,-75.153,20.287,Velasco etal16
701,195,argillaceus,-74.278,20.145,Velasco etal16
702,196,argillaceus,-75.362,20.337,Velasco etal16
703,197,argillaceus,-82.428,23.079,Velasco etal16
704,198,argillaceus,-77.787,21.595,Velasco etal16
705,199,argillaceus,-74.503,20.304,Velasco etal16
706,200,argillaceus,-78.087,21.387,Velasco etal16
707,201,argillaceus,-75.203,20.145,Velasco etal16
708,202,argillaceus,-76.07,20.57,Velasco etal16
709,203,argillaceus,-74.87,20.629,Velasco etal16
710,204,argillaceus,-75.07,20.62,Velasco etal16
711,205,argillaceus,-77.045,21.47,Velasco etal16
712,206,argillaceus,-74.937,20.654,Velasco etal16
713,207,argillaceus,-77.17,20.762,Velasco etal16
714,208,argillaceus,-77.045,21.379,Velasco etal16
715,209,armouri,-71.728,18.279,Velasco etal16
716,210,armouri,-72.27,18.354,Velasco etal16
717,211,armouri,-71.987,18.37,Velasco etal16
718,212,armouri,-71.937,18.32,Velasco etal16
719,213,armouri,-72.287,18.354,Velasco etal16
720,214,armouri,-71.795,18.329,Velasco etal16
721,215,armouri,-71.87,18.337,Velasco etal16
722,216,armouri,-72.278,18.445,Velasco etal16
723,217,armouri,-71.562,18.129,Velasco etal16
724,218,armouri,-72.295,18.387,Velasco etal16
725,219,armouri,-72.287,18.412,Velasco etal16
726,220,armouri,-72.403,18.887,Velasco etal16
727,221,armouri,-71.862,18.387,Velasco etal16
728,222,armouri,-72.278,18.512,Velasco etal16
729,4835,auratus,-80.42,7.54,Velasco etal16
730,4836,auratus,-80.37,7.6,Velasco etal16
731,4837,auratus,-80.799,7.733,Velasco etal16
732,4838,auratus,-80.747,7.799,Velasco etal16
733,4839,auratus,-80.478,7.9,Velasco etal16
734,4840,auratus,-80.462,7.908,Velasco etal16
735,4841,auratus,-80.414,7.934,Velasco etal16
736,4842,auratus,-80.776,7.939,Velasco etal16
737,4843,auratus,-80.42,7.94,Velasco etal16
738,4844,auratus,-80.421,7.941,Velasco etal16
739,4845,auratus,-80.425,7.947,Velasco etal16
740,4846,auratus,-80.428,7.964,Velasco etal16
741,4847,auratus,-80.519,7.996,Velasco etal16
742,4848,auratus,-80.68,8.13,Velasco etal16
743,4849,auratus,-80.684,8.138,Velasco etal16
744,4850,auratus,-81.717,8.167,Velasco etal16
745,4851,auratus,-80.951,8.18,Velasco etal16
746,4852,auratus,-79.108,8.268,Velasco etal16
747,4853,auratus,-80.424,8.348,Velasco etal16
748,4854,auratus,-82.32,8.397,Velasco etal16
749,4855,auratus,-80.28,8.47,Velasco etal16
750,4856,auratus,-82.426,8.493,Velasco etal16
751,4857,auratus,-82.433,8.496,Velasco etal16
752,4858,auratus,-79.893,8.526,Velasco etal16
753,4859,auratus,-80.136,8.604,Velasco etal16
754,4860,auratus,-79.911,8.705,Velasco etal16
755,4861,auratus,-81.8,8.72,Velasco etal16
756,4862,auratus,-82.432,8.776,Velasco etal16
757,4863,auratus,-79.559,8.791,Velasco etal16
758,4864,auratus,-79.59,8.91,Velasco etal16
759,4865,auratus,-79.558,8.953,Velasco etal16
760,4866,auratus,-79.982,8.954,Velasco etal16
761,4867,auratus,-79.551,8.959,Velasco etal16
762,4868,auratus,-79.55,8.96,Velasco etal16
763,4869,auratus,-79.54,8.97,Velasco etal16
764,4870,auratus,-79.591,8.974,Velasco etal16
765,4871,auratus,-79.526,8.986,Velasco etal16
766,4872,auratus,-79.565,8.988,Velasco etal16
767,4873,auratus,-79.519,8.994,Velasco etal16
768,4874,auratus,-79.731,9.003,Velasco etal16
769,4875,auratus,-79.65,9.04,Velasco etal16
770,4876,auratus,-79.647,9.066,Velasco etal16
771,4877,auratus,-79.647,9.105,Velasco etal16
772,4878,auratus,-79.695,9.115,Velasco etal16
773,4879,auratus,-79.695,9.115,Velasco etal16
774,4880,auratus,-79.7,9.12,Velasco etal16
775,4881,auratus,-79.332,9.124,Velasco etal16
776,4882,auratus,-79.22,9.13,Velasco etal16
777,4883,auratus,-79.16,9.15,Velasco etal16
778,4884,auratus,-79.85,9.16,Velasco etal16
779,4885,auratus,-79.65,9.167,Velasco etal16
780,4886,auratus,-79.65,9.167,Velasco etal16
781,4887,auratus,-79.65,9.167,Velasco etal16
782,4888,auratus,-79.138,9.168,Velasco etal16
783,4889,auratus,-79.797,9.174,Velasco etal16
784,4890,auratus,-79.56,9.174,Velasco etal16
785,4891,auratus,-79.655,9.191,Velasco etal16
786,4892,auratus,-79.631,9.2,Velasco etal16
787,4893,auratus,-79.987,9.202,Velasco etal16
788,4894,auratus,-79.97,9.22,Velasco etal16
789,4895,auratus,-80.019,9.223,Velasco etal16
790,4896,auratus,-79.8,9.233,Velasco etal16
791,4897,auratus,-79.8,9.233,Velasco etal16
792,4898,auratus,-79.918,9.269,Velasco etal16
793,4899,auratus,-79.171,9.289,Velasco etal16
794,4900,auratus,-79.919,9.298,Velasco etal16
795,4901,auratus,-79.903,9.353,Velasco etal16
796,4902,auratus,-87.06,13.23,Velasco etal16
797,4903,auratus,-55.567,-21.433,Velasco etal16
798,4904,auratus,-55.567,-21.433,Velasco etal16
799,4905,auratus,-55.567,-21.433,Velasco etal16
800,4906,auratus,-55.57,-21.43,Velasco etal16
801,4907,auratus,-63.66,-17.46,Velasco etal16
802,4908,auratus,-69.95,-4.17,Velasco etal16
803,4909,auratus,-54.7,-2.433,Velasco etal16
804,4910,auratus,-54.7,-2.433,Velasco etal16
805,4911,auratus,-55.864,-1.765,Velasco etal16
806,4912,auratus,-73.79,2.16,Velasco etal16
807,4913,auratus,-56.12,2.2,Velasco etal16
808,4914,auratus,-59.38,2.32,Velasco etal16
809,4915,auratus,-59.321,2.475,Velasco etal16
810,4916,auratus,-75.28,2.92,Velasco etal16
811,4917,auratus,-65.55,3.167,Velasco etal16
812,4918,auratus,-65.55,3.167,Velasco etal16
813,4919,auratus,-65.55,3.167,Velasco etal16
814,4920,auratus,-59.67,3.33,Velasco etal16
815,4921,auratus,-75.183,3.333,Velasco etal16
816,4922,auratus,-75.183,3.333,Velasco etal16
817,4923,auratus,-76.513,3.354,Velasco etal16
818,4924,auratus,-61.7,3.4,Velasco etal16
819,4925,auratus,-76.55,3.417,Velasco etal16
820,4926,auratus,-76.55,3.417,Velasco etal16
821,4927,auratus,-61.667,3.417,Velasco etal16
822,4928,auratus,-76.52,3.42,Velasco etal16
823,4929,auratus,-77.05,3.43,Velasco etal16
824,4930,auratus,-76.3,3.53,Velasco etal16
825,4931,auratus,-59.309,3.753,Velasco etal16
826,4932,auratus,-56.13,3.77,Velasco etal16
827,4933,auratus,-75.5,3.8,Velasco etal16
828,4934,auratus,-75.5,3.8,Velasco etal16
829,4935,auratus,-75.2,3.8,Velasco etal16
830,4936,auratus,-75.22,3.94,Velasco etal16
831,4937,auratus,-67.09,3.956,Velasco etal16
832,4938,auratus,-67.09,3.956,Velasco etal16
833,4939,auratus,-67.085,3.959,Velasco etal16
834,4940,auratus,-67.085,3.959,Velasco etal16
835,4941,auratus,-67.111,3.971,Velasco etal16
836,4942,auratus,-67.111,3.971,Velasco etal16
837,4943,auratus,-72.1,4.08,Velasco etal16
838,4944,auratus,-72.91,4.11,Velasco etal16
839,4945,auratus,-74.89,4.15,Velasco etal16
840,4946,auratus,-74.733,4.15,Velasco etal16
841,4947,auratus,-74.733,4.15,Velasco etal16
842,4948,auratus,-74.77,4.28,Velasco etal16
843,4949,auratus,-75.06,4.3,Velasco etal16
844,4950,auratus,-75.999,4.303,Velasco etal16
845,4951,auratus,-74.36,4.34,Velasco etal16
846,4952,auratus,-74.69,4.42,Velasco etal16
847,4953,auratus,-74.46,4.63,Velasco etal16
848,4954,auratus,-59.817,4.667,Velasco etal16
849,4955,auratus,-59.8,4.7,Velasco etal16
850,4956,auratus,-59.7,4.7,Velasco etal16
851,4957,auratus,-59.7,4.717,Velasco etal16
852,4958,auratus,-74.672,5.193,Velasco etal16
853,4959,auratus,-67.84,5.21,Velasco etal16
854,4960,auratus,-71.04,5.39,Velasco etal16
855,4961,auratus,-55.2,5.44,Velasco etal16
856,4962,auratus,-55.1,5.44,Velasco etal16
857,4963,auratus,-74.908,5.482,Velasco etal16
858,4964,auratus,-74.873,5.482,Velasco etal16
859,4965,auratus,-74.908,5.482,Velasco etal16
860,4966,auratus,-74.873,5.482,Velasco etal16
861,4967,auratus,-74.883,5.567,Velasco etal16
862,4968,auratus,-74.872,5.569,Velasco etal16
863,4969,auratus,-74.87,5.578,Velasco etal16
864,4970,auratus,-74.87,5.578,Velasco etal16
865,4971,auratus,-55.19,5.59,Velasco etal16
866,4972,auratus,-62.3,5.7,Velasco etal16
867,4973,auratus,-62.317,5.717,Velasco etal16
868,4974,auratus,-75.627,5.727,Velasco etal16
869,4975,auratus,-75.619,5.728,Velasco etal16
870,4976,auratus,-75.622,5.731,Velasco etal16
871,4977,auratus,-75.61,5.76,Velasco etal16
872,4978,auratus,-55.22,5.78,Velasco etal16
873,4979,auratus,-75.931,5.795,Velasco etal16
874,4980,auratus,-55.17,5.85,Velasco etal16
875,4981,auratus,-74.6,5.97,Velasco etal16
876,4982,auratus,-54.86,5.98,Velasco etal16
877,4983,auratus,-67.47,6.14,Velasco etal16
878,4984,auratus,-74.587,6.19,Velasco etal16
879,4985,auratus,-74.531,6.303,Velasco etal16
880,4986,auratus,-73.951,6.316,Velasco etal16
881,4987,auratus,-74.575,6.432,Velasco etal16
882,4988,auratus,-74.369,6.435,Velasco etal16
883,4989,auratus,-74.369,6.435,Velasco etal16
884,4990,auratus,-74.369,6.435,Velasco etal16
885,4991,auratus,-74.369,6.435,Velasco etal16
886,4992,auratus,-74.369,6.446,Velasco etal16
887,4993,auratus,-74.369,6.446,Velasco etal16
888,4994,auratus,-75.73,6.45,Velasco etal16
889,4995,auratus,-74.41,6.5,Velasco etal16
890,4996,auratus,-74.64,6.544,Velasco etal16
891,4997,auratus,-74.644,6.547,Velasco etal16
892,4998,auratus,-74.788,6.552,Velasco etal16
893,4999,auratus,-74.787,6.552,Velasco etal16
894,5000,auratus,-74.787,6.552,Velasco etal16
895,5001,auratus,-75.83,6.56,Velasco etal16
896,5002,auratus,-74.865,6.574,Velasco etal16
897,5003,auratus,-74.061,6.652,Velasco etal16
898,5004,auratus,-58,6.7,Velasco etal16
899,5005,auratus,-57.983,6.733,Velasco etal16
900,5006,auratus,-74.258,6.734,Velasco etal16
901,5007,auratus,-58.6,6.92,Velasco etal16
902,5008,auratus,-75.418,6.964,Velasco etal16
903,5009,auratus,-75.418,6.964,Velasco etal16
904,5010,auratus,-75.418,6.964,Velasco etal16
905,5011,auratus,-74.7,7.03,Velasco etal16
906,5012,auratus,-75.44,7.163,Velasco etal16
907,5013,auratus,-75.44,7.163,Velasco etal16
908,5014,auratus,-75.44,7.163,Velasco etal16
909,5015,auratus,-75.399,7.29,Velasco etal16
910,5016,auratus,-75.282,7.487,Velasco etal16
911,5017,auratus,-75.404,7.582,Velasco etal16
912,5018,auratus,-74.749,7.647,Velasco etal16
913,5019,auratus,-62.817,7.75,Velasco etal16
914,5020,auratus,-62.817,7.75,Velasco etal16
915,5021,auratus,-62.817,7.75,Velasco etal16
916,5022,auratus,-76.673,7.778,Velasco etal16
917,5023,auratus,-76.673,7.779,Velasco etal16
918,5024,auratus,-76.673,7.779,Velasco etal16
919,5025,auratus,-76.671,7.78,Velasco etal16
920,5026,auratus,-68.9,7.817,Velasco etal16
921,5027,auratus,-68.9,7.817,Velasco etal16
922,5028,auratus,-68.9,7.817,Velasco etal16
923,5029,auratus,-77.07,7.83,Velasco etal16
924,5030,auratus,-76.628,7.922,Velasco etal16
925,5031,auratus,-75.273,7.97,Velasco etal16
926,5032,auratus,-75.245,8.01,Velasco etal16
927,5033,auratus,-74.78,8.09,Velasco etal16
928,5034,auratus,-76.059,8.174,Velasco etal16
929,5035,auratus,-75.45,8.467,Velasco etal16
930,5036,auratus,-71.777,8.548,Velasco etal16
931,5037,auratus,-71.777,8.548,Velasco etal16
932,5038,auratus,-71.777,8.548,Velasco etal16
933,5039,auratus,-73.65,8.6,Velasco etal16
934,5040,auratus,-73.91,8.66,Velasco etal16
935,5041,auratus,-75.135,8.661,Velasco etal16
936,5042,auratus,-73.61,8.87,Velasco etal16
